,low_freq_power,ps_entropy,ps_freqs.mean,ps_freqs.sd,ps_peaks.mean,ps_peaks.sd,ps_residuals.mean,ps_residuals.sd
1824,(0.00012476886459491967+0j),,,,,,(5016.318345385303+0j),(18122.27405725401+0j)
1825,(3.744938888402225e-07+0j),0.5037849629579606,14331.714487509214,17783.660852864523,0.013157894736842105,0.11470786693528091,(1972.138877256814+0j),(6946.612603205759+0j)
1826,(0.00032143212703114653+0j),0.6861171809800167,27.149314495523885,11.409574030499329,0.01694915254237288,0.12963135419615376,(4.758037644986544+0j),(8.76929128484902+0j)
1827,(0.00048295153825219517+0j),,,,,,(185.58355247060382+0j),(358.3568918110267+0j)
1828,(3.3358479960748535e-05+0j),,,,,,(854.6793733198506+0j),(1694.0177286115072+0j)
1829,(0.001478451600670362+0j),,,,,,(26.62819227713995+0j),(53.01052076361391+0j)
1830,(0.0012420342971832031+0j),,,,,,(131.82921455814625+0j),(212.39581951840077+0j)
1831,(0.0002753783326177557+0j),,,,,,(573.2897435401098+0j),(1167.2789498879417+0j)
1832,(0.0001854515261966714+0j),,,,,,(36.64674396501758+0j),(57.575207227885315+0j)
1833,(0.0015184941897189135+0j),,,,,,(32.5850596074146+0j),(58.202959354450265+0j)
1834,(0.002070622387397359+0j),,,,,,(97.8294746319439+0j),(151.57370115271277+0j)
1835,(0.0009446604379237898+0j),,,,,,(1705.0783721727003+0j),(3466.4678870791645+0j)
1836,(0.0006309960991207108+0j),,,,,,(85.19675056582493+0j),(287.02825182598656+0j)
1837,(3.505472822635499e-05+0j),,,,,,(853.9062065842602+0j),(1692.183463713826+0j)
1838,(0.0037958909312169656+0j),0.7132652883680337,232.40377185980864,87.87346162434723,0.025423728813559324,0.15807952162954778,(44.660411513331596+0j),(74.05941832101429+0j)
1839,(0.010427339545362268+0j),0.7143701241986571,5.871678461823842,2.1017720805812066,0.05084745762711865,0.22062295744653476,(1.1722741558427006+0j),(1.8806487380662003+0j)
1840,(0.0006012582348466994+0j),,,,,,(53.84061894034524+0j),(138.42883681115867+0j)
1841,(0.038211405050405566+0j),0.5587348740891847,1174.7249188559922,1030.0236517231099,0.025423728813559324,0.15807952162954778,(150.86781347447481+0j),(470.525723016021+0j)
1842,(0.0007232269237025155+0j),,,,,,(117.14495122274893+0j),(265.2555834690876+0j)
1843,(0.006648773058273558+0j),0.6645433166963354,1428.818218832447,1143.0218018175926,0.01694915254237288,0.12963135419615376,(237.865879776252+0j),(546.1523707802821+0j)
1844,(0.0026314079959191762+0j),,,,,,(142.02543688205208+0j),(360.9784444134341+0j)
1845,(0.0005546728456501987+0j),,,,,,(144.3215000541202+0j),(304.3654433401352+0j)
1846,(0.00032516256273493785+0j),0.7393377127284909,4.1169164536269935,1.8754471693328443,0.025423728813559324,0.1580795216295478,(0.9356266840247942+0j),(1.3464478605647736+0j)
1847,(0.0005136888356303218+0j),0.7364068541425647,377.0443810590503,183.90342474198874,0.025423728813559324,0.1580795216295478,(81.24368714838711+0j),(123.96517336061473+0j)
1848,(0.0006568413365744955+0j),,,,,,(472.803157723419+0j),(824.9043019920811+0j)
1849,(0.0033301229119435155+0j),,,,,,(1.0033963801016474+0j),(1.485817389458986+0j)
1850,(1.823440822996362e-05+0j),,,,,,(151.59826873834612+0j),(518.7391586107398+0j)
1851,(0.15052225863872146+0j),0.5058444647434005,507.8812335907591,577.6016656141462,0.00847457627118644,0.09205746178983229,(61.10271497537096+0j),(233.28182811837522+0j)
1852,(0.00036624087926362864+0j),0.7440060183106233,91.18894679331261,26.10955398493807,0.05084745762711865,0.22062295744653476,(20.308658647851253+0j),(28.14365554584808+0j)
1853,(0.000966145013437121+0j),0.7150847697772227,99.88843151373375,31.65045725473712,0.025423728813559324,0.1580795216295478,(20.900631958340778+0j),(32.17361025093801+0j)
1854,(0.008123905323244944+0j),,,,,,(2.8461363792165058+0j),(4.658117204385455+0j)
1855,(0.014335653321634766+0j),,,,,,(19.936549995955673+0j),(54.858630836872344+0j)
1856,(0.002482639580266231+0j),0.7440953316658941,149.2450515694833,52.42523396902327,0.01694915254237288,0.12963135419615376,(33.903745091993336+0j),(47.174440584859816+0j)
1857,(0.001646478120386232+0j),0.7535518745285181,1263.8457980433138,410.92981782866514,0.025423728813559324,0.15807952162954778,(320.42873412808024+0j),(409.34416108220256+0j)
1858,(0.0031008354724953212+0j),,,,,,(52.70137727718314+0j),(114.12479568637941+0j)
1859,(9.685285370834944e-05+0j),,,,,,(1.3200591155369847+0j),(2.82588851293411+0j)
1860,(0.0006573018764985779+0j),,,,,,(472.90264476519707+0j),(824.4167091360579+0j)
1861,(0.0001407895342285476+0j),,,,,,(279.0215243988642+0j),(900.9208441323664+0j)
1862,(1.190509307371179e-05+0j),,,,,,(1166.9951037978728+0j),(3062.9709200517996+0j)
1863,(0.19461264093392172+0j),0.5181399312608385,247.0921767598793,267.9409216540516,0.01694915254237288,0.12963135419615376,(30.53940416027141+0j),(110.293584048161+0j)
1864,(0.007266576573987+0j),0.7456016117208305,15.635132672738449,4.502949400219435,0.025423728813559324,0.15807952162954778,(3.8871843719369497+0j),(5.05798617581487+0j)
1865,(0.001867447503555904+0j),0.7641584084170094,76.59078200705936,25.38703433512476,0.0423728813559322,0.20229739454449253,(19.337599391770418+0j),(23.6742655731846+0j)
1866,(0.0015870734270468244+0j),0.6835212648647314,70.06408574653669,40.24985359749208,0.025423728813559324,0.1580795216295478,(12.441411566975324+0j),(24.142400011717086+0j)
1867,(0.0006007242034514108+0j),,,,,,(73.50914183319182+0j),(247.87085979843846+0j)
1868,(0.00041911563963435645+0j),,,,,,(120.13327325512766+0j),(163.92559123728918+0j)
1869,(2.2058828213523484e-05+0j),0.7229146219417397,515.0809703519934,143.80607972739344,0.059322033898305086,0.23723380516649942,(116.32831113367709+0j),(164.80181081453122+0j)
1870,(0.0036352777564285185+0j),,,,,,(72.94752996426395+0j),(100.75504414063717+0j)
1871,(0.0011170373722063285+0j),,,,,,(134.31643169417546+0j),(314.3060563598615+0j)
1872,(0.0010043313390583183+0j),0.7184617589310162,1468.7169967739694,842.8885291688899,0.01694915254237288,0.12963135419615376,(277.41983113065226+0j),(494.4244839906101+0j)
1873,(0.0023689855461587143+0j),,,,,,(132.454927132672+0j),(221.69080857544307+0j)
1874,(0.002405753835873913+0j),0.699318879284811,8.610423829561421,5.122000074786603,0.00847457627118644,0.0920574617898323,(1.5940616968051626+0j),(2.9740098470104424+0j)
1875,(2.0847162392344684e-05+0j),,,,,,(2.5459243815323913+0j),(2.798907966458183+0j)
1876,(0.014730026242809334+0j),0.6837085654974632,6.87333601899212,3.118819996368323,0.025423728813559324,0.15807952162954783,(1.1722978720174697+0j),(2.243923785453295+0j)
1877,(3.7747465649080055e-05+0j),,,,,,(7316.682186200967+0j),(15521.807633946488+0j)
1878,(0.00027356917616842987+0j),,,,,,(190.98372684651855+0j),(318.40685824384013+0j)
1879,(0.0035632159151714497+0j),0.6804865563870001,40.5712793860109,26.051610322833017,0.01694915254237288,0.12963135419615376,(6.995125875244699+0j),(14.338656033235956+0j)
1880,(0.0006007685934761976+0j),0.6559180911523474,102.23834471603742,128.2694182179586,0.00847457627118644,0.09205746178983229,(17.782847778524076+0j),(49.21531007538162+0j)
1881,(0.00029391776159050354+0j),0.7471865233790198,163.8480716245852,49.056283831221464,0.05084745762711865,0.22062295744653473,(38.74564632149494+0j),(51.04102282868592+0j)
1882,(3.474942971799246e-05+0j),,,,,,(37.697847007768814+0j),(56.78345574356736+0j)
1883,(0.0007180199787912619+0j),,,,,,(106.42331632975547+0j),(172.36233523854816+0j)
1884,(0.00010800079642936644+0j),,,,,,(51.92086000012506+0j),(165.2345381356792+0j)
1885,(0.006730879443018992+0j),,,,,,(2.8184991786444322+0j),(11.284891140671936+0j)
1886,(0.00022372242876147916+0j),,,,,,(247.7005921358034+0j),(746.4977263945259+0j)
1887,(0.0001396541380547248+0j),,,,,,(908.0465235454566+0j),(2742.108901320707+0j)
1888,(4.775243494447095e-05+0j),,,,,,(110.88595349025064+0j),(221.5377104790811+0j)
1889,(4.33198525962101e-05+0j),0.7430631756450429,661.6667616611041,268.8597054958087,0.03389830508474576,0.18173914761239662,(155.19398284624285+0j),(216.3075758533952+0j)
1890,(7.224188960336389e-05+0j),0.7397370165251816,9077.03265846757,2961.587139864957,0.0423728813559322,0.2022973945444925,(2119.9999967522417+0j),(2923.039452844506+0j)
1891,(0.0004988881741706567+0j),,,,,,(154.67427104442373+0j),(269.61904727432943+0j)
1892,(0.0011458413640480164+0j),0.6932788300196705,30.881694166871025,25.796574300817344,0.01694915254237288,0.12963135419615376,(5.592856266963933+0j),(11.91699272556414+0j)
1893,(0.0034143761025192173+0j),0.7259620897746837,46.93465953966321,30.502429676266892,0.00847457627118644,0.0920574617898323,(9.816119039438952+0j),(16.582908066610894+0j)
1894,(0.0047971067446787325+0j),0.614512303577583,219.90422161005415,257.1177005576667,0.00847457627118644,0.09205746178983229,(33.63106387536708+0j),(101.99608430861853+0j)
1895,(0.0006669728693378294+0j),,,,,,(32.47728870101283+0j),(57.892523877064306+0j)
1896,(0.0007139516838062334+0j),,,,,,(4.208326762858357+0j),(7.211020243907875+0j)
1897,(3.52884229289575e-05+0j),,,,,,(985.3904940648805+0j),(1921.1752908998749+0j)
1898,(0.0006020714445792252+0j),,,,,,(48.78568202189499+0j),(176.21745018987124+0j)
1899,(0.0018580583282363499+0j),,,,,,(32.95165952635337+0j),(71.76204337933099+0j)
1900,(0.00012124447443057736+0j),,,,,,(878.1852910600996+0j),(2461.318104671943+0j)
1901,(0.0021820194977752554+0j),0.728143687305205,19.167587904341744,7.892162432736135,0.03389830508474576,0.18173914761239662,(4.0817907312704715+0j),(6.191860286762706+0j)
1902,(0.05918823988799109+0j),0.5891688335703608,7.788488433750487,6.749062249785206,0.03389830508474576,0.18173914761239662,(1.0623457850546034+0j),(3.091536049981856+0j)
1903,(7.250876265372218e-05+0j),,,,,,(97.65080419749145+0j),(185.5061642377667+0j)
1904,(0.0005856281168158067+0j),,,,,,(151.74340203097603+0j),(581.7728762319904+0j)
1905,(0.0020713234575946804+0j),0.634346481407506,7890.33630667593,6973.106610502339,0.00847457627118644,0.09205746178983229,(1212.0479290274338+0j),(3161.0098575407947+0j)
1906,(0.005274686999455101+0j),,,,,,(51.49816709586375+0j),(126.46122142790138+0j)
1907,(0.12771468490581947+0j),0.6949864626970144,0.8123373259366872,0.5066441887148354,0.01694915254237288,0.12963135419615376,(0.15037836370619845+0j),(0.2856074882281592+0j)
1908,(0.1044609449390788+0j),0.7084477623497188,0.7245067049493455,0.32596001992427065,0.03389830508474576,0.18173914761239662,(0.14412068354045995+0j),(0.239805541765062+0j)
1909,(0.13117880595066836+0j),0.6591510377849117,1.9195194023777191,1.5220367139128566,0.01694915254237288,0.12963135419615376,(0.31045277502655777+0j),(0.7291258136184473+0j)
1910,(0.00208862927710119+0j),,,,,,(43.485210342373655+0j),(156.77738805708037+0j)
1911,(0.043816300863189585+0j),0.5455831484492213,209.6011375793614,193.25544791819493,0.025423728813559324,0.15807952162954778,(26.642042028798212+0j),(86.04949531730993+0j)
1912,(0.008730504329633858+0j),0.6742843438878183,40.47181312871649,24.33903994696894,0.01694915254237288,0.12963135419615376,(7.0581764338232125+0j),(14.17966199062256+0j)
1913,(0.000977591209905509+0j),,,,,,(155.43871189595643+0j),(284.2378998886051+0j)
1914,(0.0005276921426473991+0j),,,,,,(883.384375858783+0j),(1856.9695258656602+0j)
1915,(0.00018597747692321512+0j),,,,,,(301.4972115460618+0j),(844.8963569744684+0j)
1916,(0.00010812686952144131+0j),,,,,,(672.9514278554542+0j),(1809.9471028362254+0j)
1917,(6.707728286591809e-05+0j),,,,,,(1113.5742822865575+0j),(2997.3459644536174+0j)
1918,(0.05887700419484004+0j),0.49043535601652616,96.86196468219698,107.38446427548813,0.034482758620689655,0.18405922400991945,(12.675493928965249+0j),(42.989253628062336+0j)
1919,(0.008261886700780778+0j),,,,,,(29.921142507228954+0j),(87.70617445218808+0j)
1920,(0.0031329039000030953+0j),,,,,,(365.0640890427228+0j),(667.4480115728984+0j)
1921,(0.0021064625387628706+0j),,,,,,(64.0804812021091+0j),(219.75861547691943+0j)
1922,(0.1217515779848082+0j),0.6755068639364755,0.27217320178831406,0.16131043821599897,0.025423728813559324,0.15807952162954778,(0.047464656241189625+0j),(0.09506122716776878+0j)
1923,(0.0027377145375489837+0j),0.718481786264496,41.86838588196061,16.995262685999045,0.03571428571428571,0.18641092980036003,(8.603155196129402+0j),(13.643176370091219+0j)
1924,(0.00014021789496765694+0j),,,,,,(156.8877434278712+0j),(338.73555485698466+0j)
1925,(0.0009153541498148421+0j),,,,,,(145.60945323010313+0j),(269.1995559580023+0j)
1926,(0.00011879566000002272+0j),,,,,,(634.0382724765029+0j),(2311.2485861707723+0j)
1927,(3.728538422601081e-05+0j),,,,,,(1965.3895110075014+0j),(4684.985769426942+0j)
1928,(0.07476282912905946+0j),0.5865439131587901,354.2140965901587,460.0334117770673,0.00847457627118644,0.09205746178983229,(50.55408644688534+0j),(175.26160420892163+0j)
1929,(0.002678686107807785+0j),,,,,,(30.596377455825138+0j),(51.51627744200479+0j)
1930,(0.0003488575277377772+0j),0.7139914451149767,13.247389343883805,2.450698251308776,0.1016949152542373,0.3035355907397339,(2.595060663483419+0j),(4.048050962288739+0j)
1931,(0.0024358935004328646+0j),0.7249006657838788,213.86897867435042,84.46815085155224,0.0423728813559322,0.20229739454449253,(43.82761129129797+0j),(68.26329625972414+0j)
1932,(0.0003683438819469907+0j),0.7200158328964167,15.881020201549854,3.163527190356067,0.07627118644067797,0.266563430690495,(3.2818171868448722+0j),(4.922865650884801+0j)
1933,(0.001286873182732535+0j),,,,,,(91.20930346919728+0j),(320.17629620945684+0j)
1934,(0.00010740970565520788+0j),,,,,,(151.79495458587405+0j),(378.24641856507975+0j)
1935,(0.00018354430036842897+0j),,,,,,(244.10126239734336+0j),(540.7070508892748+0j)
1936,(0.0001987458055145479+0j),,,,,,(130.52707969699182+0j),(390.63893982986184+0j)
1937,(8.868102934548534e-05+0j),0.7537400292833746,435.8506092380103,140.30452123393158,0.00847457627118644,0.0920574617898323,(107.98701023974637+0j),(140.15204843205402+0j)
1938,(0.002279786561707574+0j),,,,,,(1.6034018043815752+0j),(2.437965396576308+0j)
1939,(0.0021397745969189597+0j),,,,,,(4.328489079292277+0j),(8.159573418043092+0j)
1940,(4.224595659174579e-05+0j),,,,,,(110.53163130374153+0j),(285.82847231327736+0j)
1941,(0.0007163998359228205+0j),,,,,,(79.28933057319449+0j),(152.86723363961602+0j)
1942,(6.840977335987697e-05+0j),,,,,,(1235.6737451995405+0j),(3253.5475427709493+0j)
1943,(0.0004365429333333255+0j),0.6515653079822546,59.56701630412464,27.10114172751304,0.025423728813559324,0.15807952162954778,(9.782363954531691+0j),(19.873083257103822+0j)
1944,(0.0006785548187365455+0j),0.7148144143593443,5.439813560945009,1.1306551316923004,0.0847457627118644,0.2796906467650909,(1.0672628014649237+0j),(1.665780974248732+0j)
1945,(0.0003506430344393893+0j),0.6824269830677212,93.78068099677432,48.26271495865869,0.00847457627118644,0.0920574617898323,(17.156613907444356+0j),(32.14152781884459+0j)
1946,(0.5679605266234897+0j),0.3418367112287733,218.02145033452652,360.5202892397934,0.012987012987012988,0.11358754574859593,(23.383946624129056+0j),(131.0138608661268+0j)
1947,(0.06973834965377351+0j),0.7360493180234629,188.9711262090988,76.0326117885354,0.045454545454545456,0.20949259494173822,(41.20298265038519+0j),(59.24454512148833+0j)
1948,(0.06880457520382223+0j),0.6461970844417613,1057.8366712204906,437.31744610561265,0.011363636363636364,0.10660035817780524,(168.47914309894927+0j),(342.2705516036407+0j)
1949,(0.0012989791350146562+0j),,,,,,(56.08669645315293+0j),(108.61079320879497+0j)
1950,(0.07366810153784403+0j),0.7608145941326878,82.14978039482938,21.278828360839686,0.045454545454545456,0.20949259494173825,(21.961653781461585+0j),(25.88192176007263+0j)
1951,(0.0006191255821536942+0j),,,,,,(114.68788089847715+0j),(220.36932598342432+0j)
1952,(0.2308494438618713+0j),0.6381999633826982,321.2439188643988,192.00963541245244,0.022727272727272728,0.14988675627759454,(50.79414622728113+0j),(111.23250141052867+0j)
1953,(0.000664049928649202+0j),,,,,,(2.896210482198067+0j),(4.297454018974443+0j)
1954,(0.037931608435849556+0j),0.5629587872046733,2934.519821540116,2665.6021147471224,0.011363636363636364,0.10660035817780524,(396.54865841114866+0j),(1188.641883447448+0j)
1955,(0.0013910062794717647+0j),,,,,,(14.705502615957363+0j),(27.153020423435592+0j)
1956,(0.06120526581815035+0j),0.7525018418685624,528.925685325227,99.38659373696764,0.09090909090909091,0.2891272494131036,(132.7926215518111+0j),(161.49776181639447+0j)
1957,(0.33469971935240433+0j),0.5276099105444986,981.2752731870673,658.0136412241111,0.011363636363636364,0.10660035817780524,(120.33418465420013+0j),(355.2733706422199+0j)
1958,(0.004380316149528388+0j),,,,,,(13.444639440965053+0j),(35.1395305200306+0j)
1959,(3.926053053193098e-05+0j),0.694434993560058,1383.533711449267,415.7053848888934,0.04285714285714286,0.20399732064980206,(293.50146008774817+0j),(436.03113759697277+0j)
1960,(0.012050683477357022+0j),0.76091577961754,1.3742967998827151,0.10445652758336132,0.2,0.4028881241482679,(0.45063599294717804+0j),(0.45709589038523357+0j)
1961,(0.0002773543019019059+0j),0.7427118372681117,2040.4683263545921,671.0506522821023,0.02857142857142857,0.1678015193509294,(526.4363754292353+0j),(640.4334077210415+0j)
1962,(9.242219991873186e-05+0j),0.7047182502296916,947.2228832907002,285.70741780866683,0.05714285714285714,0.23379132809659067,(215.07541869330103+0j),(304.97004526630514+0j)
1963,(0.009404463020688305+0j),0.4674000254155898,250.28660052344048,352.0800865390995,0.012987012987012988,0.11358754574859593,(29.71723880365295+0j),(133.67801929474817+0j)
1964,(0.00040812415981096876+0j),0.7270849157516898,212.8843674202754,113.55206293782948,0.01948051948051948,0.138657391317768,(42.708665657507645+0j),(72.51317167324399+0j)
1965,(0.0008998493826506189+0j),0.6231949110371456,353.9776184214539,267.1280420073511,0.02857142857142857,0.1678015193509294,(53.94602498954435+0j),(128.99505467653435+0j)
1966,(0.11126052583768017+0j),0.660559074366906,44.61836808326829,23.669626957637668,0.02857142857142857,0.1678015193509294,(7.757021287933914+0j),(14.827387784194958+0j)
1967,(0.00022439012772311275+0j),,,,,,(223.89862315834924+0j),(329.71713833871576+0j)
1968,(1.7764329871050917e-05+0j),,,,,,(1250.461136777626+0j),(3941.9760584768533+0j)
1969,(9.182761051773686e-06+0j),,,,,,(2650.6336707451414+0j),(8190.765688333787+0j)
1970,(0.0007715142781090655+0j),,,,,,(64.94438833722263+0j),(232.0815134641902+0j)
1971,(0.000672457701917709+0j),,,,,,(241.68754150416365+0j),(464.76988421052505+0j)
1972,(0.009471173950858487+0j),,,,,,(11.981012935504253+0j),(18.841245582446668+0j)
1973,(0.0001314924539622317+0j),,,,,,(966.0243796841809+0j),(1620.5803874938401+0j)
1974,(0.00030283484936820265+0j),,,,,,(581.2931851928732+0j),(1215.6497374931885+0j)
1975,(0.012107521207407459+0j),0.7009351363064639,34.816061680325014,11.457565973146805,0.045454545454545456,0.20949259494173825,(6.936387349677066+0j),(10.999224757948756+0j)
1976,(0.0011876735989294546+0j),,,,,,(38.20655352022356+0j),(92.21486002743973+0j)
1977,(0.0032076280449314363+0j),,,,,,(42.42785248717399+0j),(82.51156412675273+0j)
1978,(0.00030359948074911835+0j),,,,,,(579.5660150770314+0j),(1212.4262520396865+0j)
1979,(0.0004810002515385361+0j),,,,,,(81.14277462028168+0j),(187.5407027809028+0j)
1980,(0.0010226602806821788+0j),,,,,,(76.5063407296317+0j),(112.47018885463122+0j)
1981,(0.00026282620291902107+0j),,,,,,(133.46453524555608+0j),(328.5766091949865+0j)
1982,(0.0023335544682035318+0j),,,,,,(18.484448007494247+0j),(18.74637862564804+0j)
1983,(0.0003327402614606291+0j),,,,,,(572.8982865291616+0j),(1200.2396138484505+0j)
1984,(0.0007767396446609679+0j),,,,,,(41.01399408023585+0j),(58.10487294160142+0j)
1985,(0.0018635684566454763+0j),0.66297342666495,166.01682609669015,122.32556067561764,0.021897810218978103,0.1468869755904545,(26.146443297251825+0j),(61.574705302631585+0j)
1986,(0.0007443379743292066+0j),,,,,,(94.11449723428348+0j),(218.8683599598372+0j)
1987,(0.0070157894836372445+0j),,,,,,(23.93812852656419+0j),(42.3418356829196+0j)
1988,(0.00010952763355351985+0j),,,,,,(302.99638725827+0j),(613.6275063889103+0j)
1989,(0.13671385746514295+0j),0.5464459616866593,9043.549651828967,8075.579910523479,0.00847457627118644,0.09205746178983229,(1140.9966454706282+0j),(3660.715982898484+0j)
1990,(0.004429123506104481+0j),,,,,,(69.9627781195544+0j),(132.32867731460405+0j)
1991,(0.001466872926570729+0j),,,,,,(44.335119764594545+0j),(74.43967400484829+0j)
1992,(0.0007197662459764932+0j),0.6914730900564212,282.3357444350416,96.33218530972134,0.059322033898305086,0.23723380516649942,(49.33959907395567+0j),(88.35717957673769+0j)
1993,(9.822582334330093e-05+0j),,,,,,(203.637543416406+0j),(446.22399655762496+0j)
1994,(0.0027855000448909215+0j),0.7156346399140957,370.88585119848375,211.90388936036308,0.01694915254237288,0.12963135419615376,(73.81316225101288+0j),(127.90952020165669+0j)
1995,(0.0030690821703020198+0j),0.7231045957505148,749.872321124673,345.2171731040904,0.01694915254237288,0.12963135419615376,(150.0173969431303+0j),(245.13000973563706+0j)
1996,(0.0032431427333676223+0j),0.7313982067956724,1195.4906876951668,340.0592753576628,0.056818181818181816,0.2328215016265567,(268.5432039947367+0j),(372.0679642139979+0j)
1997,(0.000995045884013518+0j),,,,,,(366.2229555496366+0j),(902.213013574435+0j)
1998,(0.0013033255719007496+0j),,,,,,(210.86535535442513+0j),(406.53158146906884+0j)
1999,(0.006598869017151826+0j),,,,,,(5.328079197918609+0j),(8.609760616743936+0j)
2000,(0.00010251060874557354+0j),,,,,,(1757.9844654205267+0j),(4457.448983161561+0j)
2001,(0.0003810298351559711+0j),,,,,,(172.25127918908754+0j),(328.87022985306027+0j)
2002,(0.0011047668047023545+0j),,,,,,(593.4919510464877+0j),(1137.4969501778244+0j)
2003,(0.0005865781278754055+0j),,,,,,(207.92577039020065+0j),(603.8529563148056+0j)
2004,(0.0009952822497342475+0j),,,,,,(366.318154471536+0j),(902.4808292955552+0j)
2005,(0.00011256370125198962+0j),,,,,,(81.4594891590162+0j),(317.5908731183624+0j)
2006,(5.3323115452752546e-05+0j),,,,,,(431.28191780027305+0j),(1967.764676035902+0j)
2007,(0.011350385035903538+0j),0.7224318514987329,27.00675343535273,15.417536251257062,0.010638297872340425,0.10314212462587935,(6.108741419753959+0j),(9.44882196565182+0j)
2008,(0.004620335624947682+0j),0.6987482883588498,70.73018469031307,34.294020632907014,0.056179775280898875,0.23157320469295903,(13.873264803100586+0j),(23.195484038293138+0j)
2009,(0.0055202878527460374+0j),0.6774148281342485,31.122112761973746,20.422540419579246,0.010638297872340425,0.10314212462587935,(5.947528854656255+0j),(11.405334405685979+0j)
2010,(0.0007130357175822489+0j),,,,,,(69.45678805957206+0j),(115.4224337870274+0j)
2011,(7.818818340128803e-05+0j),0.677782115575118,3214.7416901316365,1751.2562509914624,0.010638297872340425,0.10314212462587935,(602.2521380793271+0j),(1118.2328637123285+0j)
2012,(8.990924506797504e-05+0j),0.6470265730013736,13226.540277824057,12341.189105251313,0.02127659574468085,0.14507865158346242,(2302.617785559594+0j),(5499.9462800669535+0j)
2013,(0.19481342765257142+0j),0.6382985887584951,308.09671943238317,104.80624039069,0.031914893617021274,0.1767160202664313,(48.777814061636995+0j),(100.27555753659405+0j)
2014,(0.19789712696927597+0j),0.6350116312818861,750.4172531844908,259.4771623729707,0.031914893617021274,0.1767160202664313,(117.64051651611082+0j),(244.43665651739556+0j)
2015,(0.004258114493980568+0j),,,,,,(46.317290756792126+0j),(86.9376499565178+0j)
2016,(0.001177985144090529+0j),,,,,,(101.13590725638402+0j),(195.2031229223211+0j)
2017,(1.4552761424717318e-05+0j),0.653755692576661,518.7274000044087,449.1179277437196,0.02127659574468085,0.14507865158346242,(94.70056582723375+0j),(209.40351431454587+0j)
2018,(8.177497059681616e-05+0j),0.7395162373244887,2018.5453749655644,1064.5321299645252,0.02127659574468085,0.14507865158346242,(502.8278011258972+0j),(693.5017804137661+0j)
2019,(0.0035777174098641173+0j),,,,,,(45.943712895800864+0j),(68.27046688895685+0j)
2020,(0.003981305784851978+0j),,,,,,(49.753740125493024+0j),(73.77715210872864+0j)
2021,(0.4936120556888184+0j),0.42995695217826674,42.388933411671545,44.31852459453229,0.010638297872340425,0.10314212462587935,(4.870320501990192+0j),(18.97175648271382+0j)
2022,(0.3868825845531568+0j),0.44769561616232745,152.890609003217,182.88835431820294,0.02127659574468085,0.14507865158346242,(18.27062781331795+0j),(73.65530483565996+0j)
2023,(0.3603630175478253+0j),0.47135518892252526,227.5992420451193,204.2116230613483,0.02127659574468085,0.14507865158346242,(26.97091681256429+0j),(94.26454332773855+0j)
2024,(0.004444487226333275+0j),0.6792011216040165,955.1436358590839,510.8288517491439,0.02127659574468085,0.14507865158346242,(169.50536090895326+0j),(325.58274204885186+0j)
2025,(4.5455475810533115e-05+0j),,,,,,(2108.4045266406188+0j),(5785.510438524426+0j)
2026,(0.005262305405950774+0j),,,,,,(27.34871288310465+0j),(39.311697841224436+0j)
2027,(0.0018631095763208547+0j),,,,,,(256.8998823077887+0j),(427.95657292982736+0j)
2028,(5.153002029084393e-05+0j),0.6157048065481456,5497.906820744503,4349.377943540038,0.010638297872340425,0.10314212462587935,(868.6379112323732+0j),(2139.773885407362+0j)
2029,(0.0007420991565159782+0j),,,,,,(0.8506833173682147+0j),(1.0718587752048028+0j)
2030,(0.0008977865796964948+0j),,,,,,(3.4025766540693985+0j),(9.328011215278634+0j)
2031,(0.014922749228742227+0j),,,,,,(7.762264727660523+0j),(17.716407416927623+0j)
2032,(0.001144887508093545+0j),,,,,,(146.9583361708659+0j),(224.5949421370456+0j)
2033,(8.015823436668214e-05+0j),,,,,,(425.3188471044563+0j),(958.2286608292748+0j)
2034,(4.870736194813771e-05+0j),,,,,,(645.7038265878871+0j),(1508.0558667944788+0j)
2035,(0.0026103898259150385+0j),0.6452324262958011,1596.2294518474107,1310.2686902646785,0.010638297872340425,0.10314212462587935,(269.8714343735277+0j),(627.4985167301791+0j)
2036,(0.00043906630060821036+0j),0.6792411540714898,162.1957261246554,74.71004246640615,0.031914893617021274,0.1767160202664313,(32.17561768518753+0j),(55.67624486341542+0j)
2037,(0.00046780973384777494+0j),0.6898318573723694,325.84076366369476,112.54456676969161,0.031914893617021274,0.1767160202664313,(67.560381623281+0j),(108.30403128949463+0j)
2038,(0.0006548566684818571+0j),0.5791459027065543,14.074828753503885,18.90530022113589,0.00847457627118644,0.0920574617898323,(1.9999166981487333+0j),(7.121943529344416+0j)
2039,(0.006990831850913471+0j),0.7294193149445639,9.032886104492347,5.75916901949954,0.01694915254237288,0.12963135419615376,(1.9376514665905855+0j),(3.184008362901766+0j)
2040,(0.0005720478605684705+0j),0.5880167841325225,14.514371971988657,17.331828715021203,0.00847457627118644,0.0920574617898323,(2.081256667773811+0j),(6.812356091017292+0j)
2041,(0.0012979065560807482+0j),0.6478606140058049,47.008096045132824,19.74557676144033,0.0423728813559322,0.20229739454449253,(7.157011872324507+0j),(15.181444101035282+0j)
2042,(0.0009085297424224357+0j),0.6389930608123406,48.54725635841715,19.559483564529213,0.05084745762711865,0.22062295744653473,(7.280269665491402+0j),(15.651659271823197+0j)
